N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
63	;(Domingo)2026/02/01	;933	;Disminuir por68.5%	; --%	;803	;Disminuir por67.5%	; --%	;844	;Disminuir por44.4%	; --%	;4	;Aumentar por300.0%	; --%	;190	;Disminuir por58.3%	; --%	;51	;Disminuir por12.1%	; --%	;
64	;(Lunes)2026/02/02	;695	;Disminuir por86.1%	; --%	;543	;Disminuir por87.3%	; --%	;1094	;Disminuir por32.0%	; --%	;10	;Disminuir por28.6%	; --%	;167	;Disminuir por65.9%	; --%	;35	;Disminuir por65.7%	; --%	;
65	;(Martes)2026/02/03	;527	;Disminuir por88.0%	; --%	;455	;Disminuir por88.9%	; --%	;1049	;Disminuir por30.2%	; --%	;4	;Disminuir por50.0%	; --%	;189	;Disminuir por62.2%	; --%	;43	;Disminuir por61.6%	; --%	;
66	;(Miércoles)2026/02/04	;557	;Disminuir por89.3%	; --%	;422	;Disminuir por91.0%	; --%	;1018	;Disminuir por39.5%	; --%	;2	;Disminuir por80.0%	; --%	;154	;Disminuir por70.7%	; --%	;26	;Disminuir por79.4%	; --%	;
67	;(Jueves)2026/02/05	;314	;Disminuir por93.5%	; --%	;246	;Disminuir por93.4%	; --%	;614	;Disminuir por57.6%	; --%	;4	;Disminuir por33.3%	; --%	;90	;Disminuir por81.2%	; --%	;23	;Disminuir por78.9%	; --%	;
68	;(Viernes)2026/02/06	;910	;Disminuir por74.0%	; --%	;728	;Disminuir por75.6%	; --%	;1255	;Disminuir por15.4%	; --%	;6	;Aumentar por50.0%	; --%	;203	;Disminuir por58.0%	; --%	;62	;Disminuir por29.5%	; --%	;
69	;(Sábado)2026/02/07	;3444	;Disminuir por7.4%	; --%	;2848	;Disminuir por11.8%	; --%	;954	;Disminuir por36.1%	; --%	;23	;Aumentar por187.5%	; --%	;212	;Disminuir por56.9%	; --%	;53	;Disminuir por46.5%	; --%	;
70	;(Domingo)2026/02/08	;2127	;Disminuir por50.0%	; --%	;1582	;Disminuir por55.4%	; --%	;745	;Disminuir por51.6%	; --%	;12	;Aumentar por33.3%	; --%	;208	;Disminuir por55.2%	; --%	;49	;Disminuir por52.4%	; --%	;
71	;(Lunes)2026/02/09	;720	;Disminuir por84.3%	; --%	;571	;Disminuir por85.3%	; --%	;1133	;Disminuir por20.7%	; --%	;8	;Disminuir por20.0%	; --%	;197	;Disminuir por57.6%	; --%	;49	;Disminuir por52.0%	; --%	;
72	;(Martes)2026/02/10	;656	;Disminuir por83.2%	; --%	;571	;Disminuir por85.2%	; --%	;1049	;Disminuir por19.9%	; --%	;6	;Disminuir por45.5%	; --%	;207	;Disminuir por51.5%	; --%	;54	;Disminuir por25.0%	; --%	;
